age,workclass,education,education_years,marital_status,occupation,relationship,race,sex,hours_week,country,permit,stress
33,Private,HS-grad,9,Divorced,Other-service,Not-in-family,,Female,50,United-States,B,0
21,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,12,United-States,D,0
22,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,,Female,30,United-States,C,0
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,1
25,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,,Female,40,Mexico,D,0
39,Private,Some-college,10,Separated,Prof-specialty,Unmarried,,Female,40,United-States,A,0
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,,Male,15,United-States,D,1
40,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,,Female,30,United-States,D,0
25,Private,HS-grad,9,Never-married,Sales,Own-child,,Female,40,United-States,B,0
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,50,United-States,A,0
26,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,,Female,48,United-States,A,0
58,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,,Male,50,United-States,C,1
49,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,,Female,40,United-States,B,0
49,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,Female,40,United-States,A,0
47,Self-emp-inc,Bachelors,13,Never-married,Other-service,Own-child,,Male,40,United-States,C,1
22,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,Female,40,United-States,B,1
35,Private,11th,7,Separated,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,C,0
20,Private,Some-college,10,Never-married,Other-service,Own-child,,Female,30,United-States,M,0
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,Male,84,United-States,C,0
51,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,,Female,38,United-States,B,0
29,Self-emp-not-inc,11th,7,Married-civ-spouse,Sales,Wife,,Female,5,United-States,A,0
58,Private,11th,7,Widowed,Machine-op-inspct,Not-in-family,,Female,40,United-States,D,0
29,Private,9th,5,Divorced,Machine-op-inspct,Unmarried,Black,Female,40,United-States,M,0
39,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,,Male,40,United-States,C,0
44,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Wife,,Female,25,United-States,M,0
23,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,,Female,40,United-States,D,0
70,,Bachelors,13,Married-civ-spouse,,Husband,,Male,6,United-States,M,0
31,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,,Female,40,United-States,B,0
40,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,Male,50,United-States,A,1
18,Private,HS-grad,9,Never-married,Tech-support,Own-child,,Female,10,United-States,A,0
31,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,,Female,50,United-States,D,0
32,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,60,United-States,A,0
46,Private,11th,7,Separated,Machine-op-inspct,Not-in-family,,Female,40,United-States,M,0
17,Private,12th,8,Never-married,Sales,Own-child,,Female,30,United-States,M,0
48,Self-emp-not-inc,Some-college,10,Never-married,Adm-clerical,Not-in-family,,Male,40,United-States,M,0
46,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,,Female,40,United-States,C,0
22,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,,Male,48,Mexico,M,0
31,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Male,40,United-States,M,0
57,Private,HS-grad,9,Separated,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,35,United-States,C,0
25,Private,Some-college,10,Divorced,Sales,Own-child,Black,Male,38,United-States,C,0
32,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,,Male,40,Columbia,D,0
33,Private,12th,8,Divorced,Machine-op-inspct,Unmarried,Black,Female,40,United-States,D,0
40,,Assoc-acdm,12,Divorced,,Not-in-family,,Male,40,United-States,D,0
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,,Female,20,United-States,A,0
25,Private,Bachelors,13,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,44,Philippines,C,0
54,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,Male,55,United-States,C,1
36,Private,Bachelors,13,Never-married,Sales,Not-in-family,,Female,40,United-States,A,0
42,Local-gov,7th-8th,4,Married-civ-spouse,Sales,Not-in-family,,Female,35,Puerto-Rico,C,0
44,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,Vietnam,B,0
33,Private,HS-grad,9,Never-married,Other-service,Own-child,,Female,20,United-States,D,0
22,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,10,Vietnam,D,0
47,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,,Male,50,United-States,B,1
43,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,,Female,40,United-States,A,0
25,Local-gov,Bachelors,13,Never-married,Craft-repair,Own-child,,Male,25,United-States,B,0
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,,Male,25,United-States,B,0
46,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,,Male,30,United-States,A,0
17,Private,11th,7,Never-married,Other-service,Own-child,,Female,15,United-States,M,0
39,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,,Female,50,United-States,D,1
58,,HS-grad,9,Divorced,,Unmarried,,Male,40,United-States,A,0
44,Local-gov,Some-college,10,Never-married,Sales,Own-child,Black,Male,40,United-States,C,0
20,,Some-college,10,Never-married,,Own-child,,Female,5,United-States,B,0
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,,Female,20,United-States,C,0
41,State-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,40,Puerto-Rico,C,0
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,,Female,50,United-States,C,0
49,Self-emp-inc,Bachelors,13,Married-civ-spouse,Other-service,Husband,,Male,50,United-States,A,1
48,,Some-college,10,Divorced,,Unmarried,Black,Female,30,United-States,A,0
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,55,United-States,A,1
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,Male,40,United-States,B,1
19,Private,12th,8,Married-civ-spouse,Sales,Own-child,Other,Female,20,United-States,A,0
34,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,35,United-States,D,0
21,,Some-college,10,Never-married,,Own-child,,Male,16,United-States,B,0
37,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,Male,15,United-States,C,0
26,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,,Female,40,United-States,D,0
80,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,,Female,16,United-States,B,0
23,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,,Female,36,United-States,A,0
39,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,,Female,50,England,M,1
55,Self-emp-not-inc,7th-8th,4,Never-married,Sales,Other-relative,,Female,60,United-States,A,0
38,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,42,United-States,C,1
59,Private,HS-grad,9,Divorced,Sales,Not-in-family,,Female,38,United-States,C,0
36,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,,Male,45,United-States,M,1
36,Private,Masters,14,Married-civ-spouse,Other-service,Husband,,Male,50,United-States,A,1
19,,11th,7,Never-married,,Own-child,,Female,30,United-States,A,0
67,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,,Male,10,United-States,A,0
62,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,,Female,39,United-States,D,1
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,1
39,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,,Male,40,United-States,C,0
33,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,52,United-States,M,0
18,,HS-grad,9,Never-married,,Own-child,,Female,30,United-States,C,0
26,State-gov,Some-college,10,Never-married,Protective-serv,Own-child,,Male,40,United-States,B,0
65,,Assoc-voc,11,Married-civ-spouse,,Wife,,Female,56,United-States,M,1
44,Local-gov,12th,8,Married-civ-spouse,Craft-repair,Husband,,Male,55,United-States,B,0
59,Self-emp-not-inc,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,,Male,35,United-States,B,1
42,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,,Female,40,United-States,A,0
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,M,0
27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,Female,60,United-States,D,0
48,Private,11th,7,Divorced,Sales,Not-in-family,,Female,34,United-States,M,0
37,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,,Male,40,United-States,C,0
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,50,United-States,D,1
29,,HS-grad,9,Married-civ-spouse,,Unmarried,Black,Female,42,Haiti,C,0
37,Local-gov,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,,Female,43,United-States,B,0
46,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,70,United-States,B,1
19,Private,10th,6,Divorced,Sales,Not-in-family,,Female,40,United-States,B,0
29,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,,Female,40,Outlying-US(Guam-USVI-etc),A,0
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,C,0
47,Private,Masters,14,Divorced,Prof-specialty,Unmarried,,Female,50,United-States,M,1
32,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,,Male,40,United-States,C,1
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,,Female,36,United-States,A,0
68,,1st-4th,2,Divorced,,Not-in-family,,Female,20,United-States,M,0
33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,Male,37,United-States,C,1
45,Federal-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Female,40,United-States,C,0
47,Local-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,,Female,35,United-States,M,1
28,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,,Female,40,United-States,A,0
66,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,United-States,M,0
25,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,,Female,40,United-States,A,0
38,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,,Female,40,United-States,B,0
59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,Male,40,United-States,C,1
26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,,Male,55,United-States,B,0
19,State-gov,Some-college,10,Never-married,Adm-clerical,Other-relative,,Female,15,Japan,C,0
61,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,Male,50,United-States,D,1
20,Private,Some-college,10,Never-married,Transport-moving,Other-relative,,Male,20,United-States,B,0
62,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,40,United-States,M,0
54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,Male,40,United-States,C,1
19,,Some-college,10,Never-married,,Own-child,,Male,25,United-States,A,0
25,Private,Bachelors,13,Never-married,Other-service,Own-child,,Female,40,United-States,C,0
40,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,,Female,37,United-States,D,0
50,Private,Masters,14,Divorced,Other-service,Not-in-family,,Female,50,United-States,C,1
28,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Male,30,Jamaica,C,0
19,,HS-grad,9,Never-married,,Own-child,,Female,40,United-States,C,0
18,Private,Some-college,10,Never-married,Adm-clerical,Own-child,,Female,38,United-States,D,0
25,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,,Male,75,United-States,A,0
28,Private,Some-college,10,Never-married,Other-service,Not-in-family,Other,Male,40,India,A,0
28,Private,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,Asian-Pac-Islander,Female,40,Philippines,C,0
67,Local-gov,HS-grad,9,Divorced,Sales,Not-in-family,,Female,24,United-States,C,0
79,,HS-grad,9,Married-civ-spouse,,Husband,,Male,40,United-States,D,0
49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,A,1
32,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,,Male,30,United-States,C,0
30,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,Mexico,M,0
58,State-gov,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,,Male,40,United-States,D,0
36,,9th,5,Divorced,,Unmarried,,Female,40,Mexico,D,0
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,B,1
39,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,,Male,30,United-States,D,1
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,Male,70,United-States,C,0
29,Private,HS-grad,9,Never-married,Protective-serv,Other-relative,Black,Male,40,United-States,C,0
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,45,United-States,M,1
18,Private,12th,8,Never-married,Adm-clerical,Own-child,,Female,20,United-States,A,0
17,Private,11th,7,Never-married,Machine-op-inspct,Own-child,Other,Male,12,United-States,M,0
19,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,,Male,15,United-States,A,0
46,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,,Female,55,United-States,B,1
57,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,,Male,72,United-States,B,0
17,Private,11th,7,Never-married,Other-service,Own-child,,Male,20,United-States,A,0
44,Private,Some-college,10,Divorced,Other-service,Unmarried,,Male,55,United-States,M,1
37,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,Black,Male,48,United-States,M,0
59,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,,Male,40,United-States,D,1
17,Private,11th,7,Never-married,Sales,Own-child,,Male,25,United-States,C,0
32,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,M,0
21,Private,Some-college,10,Never-married,Sales,Not-in-family,,Female,30,United-States,M,0
48,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,,Male,50,United-States,A,0
79,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,,Male,35,El-Salvador,B,1
54,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,,Male,50,United-States,D,0
22,Private,HS-grad,9,Widowed,Adm-clerical,Own-child,,Female,40,United-States,B,0
53,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,,Female,34,United-States,D,0
33,Local-gov,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,,Male,40,United-States,C,0
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,,Male,50,United-States,B,0
34,Private,Masters,14,Never-married,Exec-managerial,Unmarried,,Female,50,United-States,M,0
27,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,,Female,40,United-States,A,0
18,Private,HS-grad,9,Never-married,Other-service,Own-child,,Female,24,United-States,B,0
45,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,M,1
32,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,40,United-States,D,0
32,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,Male,55,United-States,B,0
29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,,Male,50,United-States,B,1
33,State-gov,Some-college,10,Never-married,Tech-support,Not-in-family,,Female,40,United-States,M,0
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,,Male,50,United-States,C,0
22,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Own-child,,Female,3,United-States,B,0
36,,HS-grad,9,Separated,,Not-in-family,,Female,30,United-States,D,0
17,Private,11th,7,Never-married,Craft-repair,Own-child,,Male,20,United-States,M,0
29,Self-emp-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,,Female,80,United-States,D,0
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,C,0
53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,Male,30,United-States,A,0
31,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Unmarried,,Female,40,United-States,B,0
49,State-gov,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,B,1
42,State-gov,Bachelors,13,Never-married,Adm-clerical,Other-relative,,Female,40,United-States,M,0
67,,7th-8th,4,Widowed,,Not-in-family,,Female,35,United-States,D,0
27,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,,Female,46,United-States,A,0
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,Male,45,United-States,B,1
24,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,40,Jamaica,B,0
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,Male,40,United-States,A,0
32,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,,Female,40,United-States,C,0
53,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,,Male,50,United-States,A,0
43,Private,Bachelors,13,Divorced,Other-service,Not-in-family,,Female,50,United-States,M,0
43,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,,Male,60,Nicaragua,M,0
44,Private,Some-college,10,Divorced,Adm-clerical,Own-child,,Male,40,United-States,M,1
25,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,,Male,40,United-States,B,0
73,,HS-grad,9,Widowed,,Not-in-family,,Female,15,United-States,D,0
33,Private,Some-college,10,Married-civ-spouse,Sales,Wife,,Female,26,United-States,A,0
37,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,,Male,86,United-States,A,0
33,Private,Some-college,10,Divorced,Craft-repair,Other-relative,Other,Female,40,United-States,D,0
34,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,,Male,40,United-States,C,0
29,Private,Some-college,10,Married-civ-spouse,Sales,Husband,,Male,35,United-States,C,0
20,Private,Some-college,10,Never-married,Other-service,Other-relative,,Male,20,United-States,M,0
29,Private,Some-college,10,Never-married,Craft-repair,Own-child,,Male,45,United-States,C,0
25,Private,Some-college,10,Never-married,Farming-fishing,Own-child,,Male,60,United-States,D,0
60,State-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,,Female,35,United-States,M,0
52,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,,Male,60,United-States,B,1
42,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,35,,M,0
21,Private,Some-college,10,Never-married,Other-service,Own-child,,Female,15,United-States,D,0
22,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,Male,45,United-States,M,0
